hour;Zeitstempel;YYYYMMDD;hhmmss;unixtimestamp;P_el
1229;2023-02-21 03:00:00+00:00;20220221;42250;1645413750;0.29152525
1230;2023-02-21 04:00:00+00:00;20220221;52250;1645417350;0.376917
1231;2023-02-21 05:00:00+00:00;20220221;62250;1645420950;0.82622225
1232;2023-02-21 06:00:00+00:00;20220221;72250;1645424550;0.40851825
1233;2023-02-21 07:00:00+00:00;20220221;82250;1645428150;0.36616625
1234;2023-02-21 08:00:00+00:00;20220221;92250;1645431750;0.49011825
1235;2023-02-21 09:00:00+00:00;20220221;102250;1645435350;0.50020975
1236;2023-02-21 10:00:00+00:00;20220221;112250;1645438950;0.59812475
1237;2023-02-21 11:00:00+00:00;20220221;122250;1645442550;0.2903075
1238;2023-02-21 12:00:00+00:00;20220221;132250;1645446150;0.4014
1239;2023-02-21 13:00:00+00:00;20220221;142250;1645449750;0.4784945
1240;2023-02-21 14:00:00+00:00;20220221;152250;1645453350;0.65738225
1241;2023-02-21 15:00:00+00:00;20220221;162250;1645456950;0.6508325
1242;2023-02-21 16:00:00+00:00;20220221;172250;1645460550;1.02459625
1243;2023-02-21 17:00:00+00:00;20220221;182250;1645464150;0.9483745
1244;2023-02-21 18:00:00+00:00;20220221;192250;1645467750;0.95948325
1245;2023-02-21 19:00:00+00:00;20220221;202250;1645471350;1.43453
1246;2023-02-21 20:00:00+00:00;20220221;212250;1645474950;0.7650255
1247;2023-02-21 21:00:00+00:00;20220221;222250;1645478550;0.41272125
1248;2023-02-21 22:00:00+00:00;20220221;232250;1645482150;0.35603125
1249;2023-02-21 23:00:00+00:00;20220222;2250;1645485750;0.2962885
1250;2023-02-22 00:00:00+00:00;20220222;12250;1645489350;0.294772
1251;2023-02-22 01:00:00+00:00;20220222;22250;1645492950;0.2937875
1252;2023-02-22 02:00:00+00:00;20220222;32250;1645496550;0.290895
1253;2023-02-22 03:00:00+00:00;20220222;42250;1645500150;0.372183
1254;2023-02-22 04:00:00+00:00;20220222;52250;1645503750;0.38540375
1255;2023-02-22 05:00:00+00:00;20220222;62250;1645507350;0.49343325
1256;2023-02-22 06:00:00+00:00;20220222;72250;1645510950;0.31610875
1257;2023-02-22 07:00:00+00:00;20220222;82250;1645514550;0.29754
1258;2023-02-22 08:00:00+00:00;20220222;92250;1645518150;0.29397025
1259;2023-02-22 09:00:00+00:00;20220222;102250;1645521750;0.2994465
1260;2023-02-22 10:00:00+00:00;20220222;112250;1645525350;0.98298425
1261;2023-02-22 11:00:00+00:00;20220222;122250;1645528950;0.436152
1262;2023-02-22 12:00:00+00:00;20220222;132250;1645532550;0.84999375
1263;2023-02-22 13:00:00+00:00;20220222;142250;1645536150;0.7454015
1264;2023-02-22 14:00:00+00:00;20220222;152250;1645539750;0.49321925
1265;2023-02-22 15:00:00+00:00;20220222;162250;1645543350;0.3105595
1266;2023-02-22 16:00:00+00:00;20220222;172250;1645546950;0.73681825
1267;2023-02-22 17:00:00+00:00;20220222;182250;1645550550;1.29704
1268;2023-02-22 18:00:00+00:00;20220222;192250;1645554150;1.05713675
1269;2023-02-22 19:00:00+00:00;20220222;202250;1645557750;1.046719
1270;2023-02-22 20:00:00+00:00;20220222;212250;1645561350;0.508995
1271;2023-02-22 21:00:00+00:00;20220222;222250;1645564950;0.8560915
1272;2023-02-22 22:00:00+00:00;20220222;232250;1645568550;0.46758975
1273;2023-02-22 23:00:00+00:00;20220223;2250;1645572150;0.40086575
1274;2023-02-23 00:00:00+00:00;20220223;12250;1645575750;0.40707325
1275;2023-02-23 01:00:00+00:00;20220223;22250;1645579350;0.2797945
1276;2023-02-23 02:00:00+00:00;20220223;32250;1645582950;0.27765
1277;2023-02-23 03:00:00+00:00;20220223;42250;1645586550;0.3136275
1278;2023-02-23 04:00:00+00:00;20220223;52250;1645590150;0.303296
1279;2023-02-23 05:00:00+00:00;20220223;62250;1645593750;0.300506
1280;2023-02-23 06:00:00+00:00;20220223;72250;1645597350;1.0574835
1281;2023-02-23 07:00:00+00:00;20220223;82250;1645600950;0.3283335
1282;2023-02-23 08:00:00+00:00;20220223;92250;1645604550;0.2779095
1283;2023-02-23 09:00:00+00:00;20220223;102250;1645608150;0.26306375
1284;2023-02-23 10:00:00+00:00;20220223;112250;1645611750;0.2868575
1285;2023-02-23 11:00:00+00:00;20220223;122250;1645615350;1.03254525
1286;2023-02-23 12:00:00+00:00;20220223;132250;1645618950;0.2763825
1287;2023-02-23 13:00:00+00:00;20220223;142250;1645622550;0.71580125
1288;2023-02-23 14:00:00+00:00;20220223;152250;1645626150;0.59869725
1289;2023-02-23 15:00:00+00:00;20220223;162250;1645629750;0.28477275
1290;2023-02-23 16:00:00+00:00;20220223;172250;1645633350;0.510021
1291;2023-02-23 17:00:00+00:00;20220223;182250;1645636950;0.60959125
1292;2023-02-23 18:00:00+00:00;20220223;192250;1645640550;1.31609225
1293;2023-02-23 19:00:00+00:00;20220223;202250;1645644150;1.365818
1294;2023-02-23 20:00:00+00:00;20220223;212250;1645647750;0.67468725
1295;2023-02-23 21:00:00+00:00;20220223;222250;1645651350;0.54727975
1296;2023-02-23 22:00:00+00:00;20220223;232250;1645654950;0.34429125
1297;2023-02-23 23:00:00+00:00;20220224;2250;1645658550;0.5079365
1298;2023-02-24 00:00:00+00:00;20220224;12250;1645662150;0.5096565
1299;2023-02-24 01:00:00+00:00;20220224;22250;1645665750;0.33808875
1300;2023-02-24 02:00:00+00:00;20220224;32250;1645669350;0.3137475
1301;2023-02-24 03:00:00+00:00;20220224;42250;1645672950;0.30811425
1302;2023-02-24 04:00:00+00:00;20220224;52250;1645676550;1.35884225
1303;2023-02-24 05:00:00+00:00;20220224;62250;1645680150;0.36787325
1304;2023-02-24 06:00:00+00:00;20220224;72250;1645683750;0.5111265
1305;2023-02-24 07:00:00+00:00;20220224;82250;1645687350;0.35854875
1306;2023-02-24 08:00:00+00:00;20220224;92250;1645690950;1.591118
1307;2023-02-24 09:00:00+00:00;20220224;102250;1645694550;0.74917125
1308;2023-02-24 10:00:00+00:00;20220224;112250;1645698150;0.45949575
1309;2023-02-24 11:00:00+00:00;20220224;122250;1645701750;0.29748875
1310;2023-02-24 12:00:00+00:00;20220224;132250;1645705350;0.32979375
1311;2023-02-24 13:00:00+00:00;20220224;142250;1645708950;0.32909675
1312;2023-02-24 14:00:00+00:00;20220224;152250;1645712550;0.382515
1313;2023-02-24 15:00:00+00:00;20220224;162250;1645716150;0.365253
1314;2023-02-24 16:00:00+00:00;20220224;172250;1645719750;0.84416825
1315;2023-02-24 17:00:00+00:00;20220224;182250;1645723350;1.11775575
1316;2023-02-24 18:00:00+00:00;20220224;192250;1645726950;0.39199625
1317;2023-02-24 19:00:00+00:00;20220224;202250;1645730550;0.4852935
1318;2023-02-24 20:00:00+00:00;20220224;212250;1645734150;0.44514475
1319;2023-02-24 21:00:00+00:00;20220224;222250;1645737750;1.0477145
1320;2023-02-24 22:00:00+00:00;20220224;232250;1645741350;0.390369
1321;2023-02-24 23:00:00+00:00;20220225;2250;1645744950;0.28749325
1322;2023-02-25 00:00:00+00:00;20220225;12250;1645748550;0.26338525
1323;2023-02-25 01:00:00+00:00;20220225;22250;1645752150;0.2763165
1324;2023-02-25 02:00:00+00:00;20220225;32250;1645755750;0.41915775
1325;2023-02-25 03:00:00+00:00;20220225;42250;1645759350;0.498348
1326;2023-02-25 04:00:00+00:00;20220225;52250;1645762950;0.5413295
1327;2023-02-25 05:00:00+00:00;20220225;62250;1645766550;0.610744
1328;2023-02-25 06:00:00+00:00;20220225;72250;1645770150;0.6395975
1329;2023-02-25 07:00:00+00:00;20220225;82250;1645773750;0.60132525
1330;2023-02-25 08:00:00+00:00;20220225;92250;1645777350;0.51270725
1331;2023-02-25 09:00:00+00:00;20220225;102250;1645780950;0.50607675
1332;2023-02-25 10:00:00+00:00;20220225;112250;1645784550;0.47395875
1333;2023-02-25 11:00:00+00:00;20220225;122250;1645788150;0.49868
1334;2023-02-25 12:00:00+00:00;20220225;132250;1645791750;0.4915305
1335;2023-02-25 13:00:00+00:00;20220225;142250;1645795350;0.5097545
1336;2023-02-25 14:00:00+00:00;20220225;152250;1645798950;0.56956225
1337;2023-02-25 15:00:00+00:00;20220225;162250;1645802550;0.610961
1338;2023-02-25 16:00:00+00:00;20220225;172250;1645806150;0.536049
1339;2023-02-25 17:00:00+00:00;20220225;182250;1645809750;1.2357215
1340;2023-02-25 18:00:00+00:00;20220225;192250;1645813350;1.51309775
1341;2023-02-25 19:00:00+00:00;20220225;202250;1645816950;0.97819675
1342;2023-02-25 20:00:00+00:00;20220225;212250;1645820550;0.88746125
1343;2023-02-25 21:00:00+00:00;20220225;222250;1645824150;0.6970775
1344;2023-02-25 22:00:00+00:00;20220225;232250;1645827750;0.61720425
1345;2023-02-25 23:00:00+00:00;20220226;2250;1645831350;0.504325
1346;2023-02-26 00:00:00+00:00;20220226;12250;1645834950;0.48792525
1347;2023-02-26 01:00:00+00:00;20220226;22250;1645838550;0.48098
1348;2023-02-26 02:00:00+00:00;20220226;32250;1645842150;0.31637975
1349;2023-02-26 03:00:00+00:00;20220226;42250;1645845750;0.5565955
1350;2023-02-26 04:00:00+00:00;20220226;52250;1645849350;0.5079825
1351;2023-02-26 05:00:00+00:00;20220226;62250;1645852950;0.524221
1352;2023-02-26 06:00:00+00:00;20220226;72250;1645856550;0.49231725
1353;2023-02-26 07:00:00+00:00;20220226;82250;1645860150;0.50637825
1354;2023-02-26 08:00:00+00:00;20220226;92250;1645863750;0.5145215
1355;2023-02-26 09:00:00+00:00;20220226;102250;1645867350;1.088502
1356;2023-02-26 10:00:00+00:00;20220226;112250;1645870950;1.18578075
1357;2023-02-26 11:00:00+00:00;20220226;122250;1645874550;1.094938
1358;2023-02-26 12:00:00+00:00;20220226;132250;1645878150;1.09713275
1359;2023-02-26 13:00:00+00:00;20220226;142250;1645881750;1.3097305
1360;2023-02-26 14:00:00+00:00;20220226;152250;1645885350;0.497558
1361;2023-02-26 15:00:00+00:00;20220226;162250;1645888950;0.5558805
1362;2023-02-26 16:00:00+00:00;20220226;172250;1645892550;0.6049925
1363;2023-02-26 17:00:00+00:00;20220226;182250;1645896150;0.70694875
1364;2023-02-26 18:00:00+00:00;20220226;192250;1645899750;1.256455
1365;2023-02-26 19:00:00+00:00;20220226;202250;1645903350;0.626489
1366;2023-02-26 20:00:00+00:00;20220226;212250;1645906950;0.5291285
1367;2023-02-26 21:00:00+00:00;20220226;222250;1645910550;0.52028725
1368;2023-02-26 22:00:00+00:00;20220226;232250;1645914150;0.49226725
1369;2023-02-26 23:00:00+00:00;20220227;2250;1645917750;0.49153025
1370;2023-02-27 00:00:00+00:00;20220227;12250;1645921350;0.505204
1371;2023-02-27 01:00:00+00:00;20220227;22250;1645924950;0.48755675
1372;2023-02-27 02:00:00+00:00;20220227;32250;1645928550;0.385252
1373;2023-02-27 03:00:00+00:00;20220227;42250;1645932150;0.2924465
1374;2023-02-27 04:00:00+00:00;20220227;52250;1645935750;0.30229175
1375;2023-02-27 05:00:00+00:00;20220227;62250;1645939350;0.29123175
1376;2023-02-27 06:00:00+00:00;20220227;72250;1645942950;0.36594725
1377;2023-02-27 07:00:00+00:00;20220227;82250;1645946550;1.10655525
1378;2023-02-27 08:00:00+00:00;20220227;92250;1645950150;0.27920425
1379;2023-02-27 09:00:00+00:00;20220227;102250;1645953750;0.76108525
1380;2023-02-27 10:00:00+00:00;20220227;112250;1645957350;0.88993475
1381;2023-02-27 11:00:00+00:00;20220227;122250;1645960950;0.2697755
1382;2023-02-27 12:00:00+00:00;20220227;132250;1645964550;0.26729325
1383;2023-02-27 13:00:00+00:00;20220227;142250;1645968150;0.265712
1384;2023-02-27 14:00:00+00:00;20220227;152250;1645971750;0.3118825
1385;2023-02-27 15:00:00+00:00;20220227;162250;1645975350;0.4772445
1386;2023-02-27 16:00:00+00:00;20220227;172250;1645978950;0.62288
1387;2023-02-27 17:00:00+00:00;20220227;182250;1645982550;0.902723
1388;2023-02-27 18:00:00+00:00;20220227;192250;1645986150;1.2349555
1389;2023-02-27 19:00:00+00:00;20220227;202250;1645989750;0.690064
1390;2023-02-27 20:00:00+00:00;20220227;212250;1645993350;0.55531875
1391;2023-02-27 21:00:00+00:00;20220227;222250;1645996950;0.38400825
1392;2023-02-27 22:00:00+00:00;20220227;232250;1646000550;0.30182275
1393;2023-02-27 23:00:00+00:00;20220228;2250;1646004150;0.31913275
1394;2023-02-28 00:00:00+00:00;20220228;12250;1646007750;0.28569525
1395;2023-02-28 01:00:00+00:00;20220228;22250;1646011350;0.3097605
1396;2023-02-28 02:00:00+00:00;20220228;32250;1646014950;0.277282
1397;2023-02-28 03:00:00+00:00;20220228;42250;1646018550;0.30294725
1398;2023-02-28 04:00:00+00:00;20220228;52250;1646022150;0.360629
1399;2023-02-28 05:00:00+00:00;20220228;62250;1646025750;0.39517625
1400;2023-02-28 06:00:00+00:00;20220228;72250;1646029350;0.94585075
1401;2023-02-28 07:00:00+00:00;20220228;82250;1646032950;0.3766245
1402;2023-02-28 08:00:00+00:00;20220228;92250;1646036550;0.27532875
1403;2023-02-28 09:00:00+00:00;20220228;102250;1646040150;0.75107125
1404;2023-02-28 10:00:00+00:00;20220228;112250;1646043750;1.710846
1405;2023-02-28 11:00:00+00:00;20220228;122250;1646047350;0.899468
1406;2023-02-28 12:00:00+00:00;20220228;132250;1646050950;0.94865725
1407;2023-02-28 13:00:00+00:00;20220228;142250;1646054550;0.270197
1408;2023-02-28 14:00:00+00:00;20220228;152250;1646058150;0.810235
1409;2023-02-28 15:00:00+00:00;20220228;162250;1646061750;0.47822925
1410;2023-02-28 16:00:00+00:00;20220228;172250;1646065350;0.4270855
1411;2023-02-28 17:00:00+00:00;20220228;182250;1646068950;0.36424075
1412;2023-02-28 18:00:00+00:00;20220228;192250;1646072550;0.43209725
1413;2023-02-28 19:00:00+00:00;20220228;202250;1646076150;0.59649525
1414;2023-02-28 20:00:00+00:00;20220228;212250;1646079750;0.6872105
1415;2023-02-28 21:00:00+00:00;20220228;222250;1646083350;0.56947175
1416;2023-02-28 22:00:00+00:00;20220228;232250;1646086950;0.2897235
1417;2023-02-28 23:00:00+00:00;20220301;2250;1646090550;0.28637525
1418;2023-03-01 00:00:00+00:00;20220301;12250;1646094150;0.288735
1419;2023-03-01 01:00:00+00:00;20220301;22250;1646097750;0.294486
1420;2023-03-01 02:00:00+00:00;20220301;32250;1646101350;0.287062
1421;2023-03-01 03:00:00+00:00;20220301;42250;1646104950;0.26834475
1422;2023-03-01 04:00:00+00:00;20220301;52250;1646108550;0.31138325
1423;2023-03-01 05:00:00+00:00;20220301;62250;1646112150;0.3481415
1424;2023-03-01 06:00:00+00:00;20220301;72250;1646115750;0.4677105
1425;2023-03-01 07:00:00+00:00;20220301;82250;1646119350;0.30523625
1426;2023-03-01 08:00:00+00:00;20220301;92250;1646122950;0.29330875
1427;2023-03-01 09:00:00+00:00;20220301;102250;1646126550;0.29301875
1428;2023-03-01 10:00:00+00:00;20220301;112250;1646130150;0.29068325
1429;2023-03-01 11:00:00+00:00;20220301;122250;1646133750;0.90380725
1430;2023-03-01 12:00:00+00:00;20220301;132250;1646137350;0.381422
1431;2023-03-01 13:00:00+00:00;20220301;142250;1646140950;0.433832
1432;2023-03-01 14:00:00+00:00;20220301;152250;1646144550;0.26443
1433;2023-03-01 15:00:00+00:00;20220301;162250;1646148150;0.299673
1434;2023-03-01 16:00:00+00:00;20220301;172250;1646151750;0.36741375
1435;2023-03-01 17:00:00+00:00;20220301;182250;1646155350;0.5483785
1436;2023-03-01 18:00:00+00:00;20220301;192250;1646158950;0.54245025
1437;2023-03-01 19:00:00+00:00;20220301;202250;1646162550;0.33371975
1438;2023-03-01 20:00:00+00:00;20220301;212250;1646166150;0.29199625
1439;2023-03-01 21:00:00+00:00;20220301;222250;1646169750;0.34317175
1440;2023-03-01 22:00:00+00:00;20220301;232250;1646173350;0.26394025
1441;2023-03-01 23:00:00+00:00;20220302;2250;1646176950;0.2819055
1442;2023-03-02 00:00:00+00:00;20220302;12250;1646180550;0.2841925
1443;2023-03-02 01:00:00+00:00;20220302;22250;1646184150;0.29584475
1444;2023-03-02 02:00:00+00:00;20220302;32250;1646187750;0.291477
1445;2023-03-02 03:00:00+00:00;20220302;42250;1646191350;0.2942015
1446;2023-03-02 04:00:00+00:00;20220302;52250;1646194950;0.2940575
1447;2023-03-02 05:00:00+00:00;20220302;62250;1646198550;0.42880875
1448;2023-03-02 06:00:00+00:00;20220302;72250;1646202150;0.4219165
1449;2023-03-02 07:00:00+00:00;20220302;82250;1646205750;0.3773545
1450;2023-03-02 08:00:00+00:00;20220302;92250;1646209350;0.28780175
1451;2023-03-02 09:00:00+00:00;20220302;102250;1646212950;0.27499825
1452;2023-03-02 10:00:00+00:00;20220302;112250;1646216550;0.61941725
1453;2023-03-02 11:00:00+00:00;20220302;122250;1646220150;0.883988
1454;2023-03-02 12:00:00+00:00;20220302;132250;1646223750;0.50029375
1455;2023-03-02 13:00:00+00:00;20220302;142250;1646227350;0.5283835
1456;2023-03-02 14:00:00+00:00;20220302;152250;1646230950;0.435721
1457;2023-03-02 15:00:00+00:00;20220302;162250;1646234550;0.493069
1458;2023-03-02 16:00:00+00:00;20220302;172250;1646238150;0.61739825
1459;2023-03-02 17:00:00+00:00;20220302;182250;1646241750;1.071261
1460;2023-03-02 18:00:00+00:00;20220302;192250;1646245350;0.624349
1461;2023-03-02 19:00:00+00:00;20220302;202250;1646248950;0.87330075
1462;2023-03-02 20:00:00+00:00;20220302;212250;1646252550;0.61259325
1463;2023-03-02 21:00:00+00:00;20220302;222250;1646256150;0.4768725
1464;2023-03-02 22:00:00+00:00;20220302;232250;1646259750;0.4471955
1465;2023-03-02 23:00:00+00:00;20220303;2250;1646263350;0.32598275
1466;2023-03-03 00:00:00+00:00;20220303;12250;1646266950;0.28599525
1467;2023-03-03 01:00:00+00:00;20220303;22250;1646270550;0.2901785
1468;2023-03-03 02:00:00+00:00;20220303;32250;1646274150;0.27377875
1469;2023-03-03 03:00:00+00:00;20220303;42250;1646277750;0.2813755
1470;2023-03-03 04:00:00+00:00;20220303;52250;1646281350;0.28274325
1471;2023-03-03 05:00:00+00:00;20220303;62250;1646284950;0.38516875
1472;2023-03-03 06:00:00+00:00;20220303;72250;1646288550;0.3683185
1473;2023-03-03 07:00:00+00:00;20220303;82250;1646292150;0.285016
1474;2023-03-03 08:00:00+00:00;20220303;92250;1646295750;0.2855435
1475;2023-03-03 09:00:00+00:00;20220303;102250;1646299350;0.2878425
1476;2023-03-03 10:00:00+00:00;20220303;112250;1646302950;0.2875215
1477;2023-03-03 11:00:00+00:00;20220303;122250;1646306550;0.4945965
1478;2023-03-03 12:00:00+00:00;20220303;132250;1646310150;0.42529725
1479;2023-03-03 13:00:00+00:00;20220303;142250;1646313750;0.7249565
1480;2023-03-03 14:00:00+00:00;20220303;152250;1646317350;0.65047775
1481;2023-03-03 15:00:00+00:00;20220303;162250;1646320950;0.76936675
1482;2023-03-03 16:00:00+00:00;20220303;172250;1646324550;0.8109405
1483;2023-03-03 17:00:00+00:00;20220303;182250;1646328150;0.7004115
1484;2023-03-03 18:00:00+00:00;20220303;192250;1646331750;1.08440925
1485;2023-03-03 19:00:00+00:00;20220303;202250;1646335350;0.983174
1486;2023-03-03 20:00:00+00:00;20220303;212250;1646338950;1.49996225
1487;2023-03-03 21:00:00+00:00;20220303;222250;1646342550;1.40028275
1488;2023-03-03 22:00:00+00:00;20220303;232250;1646346150;0.563648
1489;2023-03-03 23:00:00+00:00;20220304;2250;1646349750;0.1711895
1490;2023-03-04 00:00:00+00:00;20220304;12250;1646353350;0.17454825
1491;2023-03-04 01:00:00+00:00;20220304;22250;1646356950;0.18330325
1492;2023-03-04 02:00:00+00:00;20220304;32250;1646360550;0.17840825
1493;2023-03-04 03:00:00+00:00;20220304;42250;1646364150;0.19033625
1494;2023-03-04 04:00:00+00:00;20220304;52250;1646367750;0.292694
1495;2023-03-04 05:00:00+00:00;20220304;62250;1646371350;0.22481225
1496;2023-03-04 06:00:00+00:00;20220304;72250;1646374950;0.3076885
1497;2023-03-04 07:00:00+00:00;20220304;82250;1646378550;0.243916
1498;2023-03-04 08:00:00+00:00;20220304;92250;1646382150;1.0036815
1499;2023-03-04 09:00:00+00:00;20220304;102250;1646385750;0.1935435
1500;2023-03-04 10:00:00+00:00;20220304;112250;1646389350;0.15793225
1501;2023-03-04 11:00:00+00:00;20220304;122250;1646392950;0.67952325
1502;2023-03-04 12:00:00+00:00;20220304;132250;1646396550;1.38476525
1503;2023-03-04 13:00:00+00:00;20220304;142250;1646400150;0.998961
1504;2023-03-04 14:00:00+00:00;20220304;152250;1646403750;0.514597
1505;2023-03-04 15:00:00+00:00;20220304;162250;1646407350;0.200393
1506;2023-03-04 16:00:00+00:00;20220304;172250;1646410950;0.57453525
1507;2023-03-04 17:00:00+00:00;20220304;182250;1646414550;1.658185
1508;2023-03-04 18:00:00+00:00;20220304;192250;1646418150;1.85239775
1509;2023-03-04 19:00:00+00:00;20220304;202250;1646421750;1.54790325
1510;2023-03-04 20:00:00+00:00;20220304;212250;1646425350;0.73983
1511;2023-03-04 21:00:00+00:00;20220304;222250;1646428950;0.575794
1512;2023-03-04 22:00:00+00:00;20220304;232250;1646432550;0.32563
1513;2023-03-04 23:00:00+00:00;20220305;2250;1646436150;0.2912765
1514;2023-03-05 00:00:00+00:00;20220305;12250;1646439750;0.2871825
1515;2023-03-05 01:00:00+00:00;20220305;22250;1646443350;0.289069
1516;2023-03-05 02:00:00+00:00;20220305;32250;1646446950;0.2899335
1517;2023-03-05 03:00:00+00:00;20220305;42250;1646450550;0.29064325
1518;2023-03-05 04:00:00+00:00;20220305;52250;1646454150;0.28824025
1519;2023-03-05 05:00:00+00:00;20220305;62250;1646457750;0.28896925
1520;2023-03-05 06:00:00+00:00;20220305;72250;1646461350;0.36612275
1521;2023-03-05 07:00:00+00:00;20220305;82250;1646464950;0.4164845
1522;2023-03-05 08:00:00+00:00;20220305;92250;1646468550;0.286076
